3.001190000000000108e-02,-1.031500000000000056e-01,9.620929999999999760e-01,0.000000000000000000e+00,-5.999899999999999678e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.638259999999999827e-01,0.000000000000000000e+00,7.312450000000000339e-01,-3.074200000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.638259999999999827e-01,0.000000000000000000e+00,7.312450000000000339e-01,-3.074200000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.599309999999999787e-01,7.265999999999999889e-03,0.000000000000000000e+00,-1.919859999999999900e+00,0.000000000000000000e+00,-5.235990000000000366e-01,0.000000000000000000e+00,9.599309999999999787e-01,-7.265999999999999889e-03,0.000000000000000000e+00,-1.919859999999999900e+00,0.000000000000000000e+00,-5.235990000000000366e-01,0.000000000000000000e+00
3.001254806320785909e-02,-1.031178153014980364e-01,9.620993576046634743e-01,2.104084805684957578e-06,-6.001020120558539506e-02,-3.171584601116680599e-05,-3.213247266001850234e-05,-3.638059212604030090e-01,3.851168984301812204e-05,7.312468527887849845e-01,-3.074279185022528171e-01,4.178353643298193381e-05,-3.347983937274960566e-05,-3.638265675643068131e-01,3.746979965616221314e-05,7.312676256243959561e-01,-3.074280480974546093e-01,4.101633343174900290e-05,-5.050984790421198499e-05,-3.205778348514327398e-05,9.599514803470026170e-01,7.278441173623597348e-03,-1.509584095291456589e-05,-1.919864785621082870e+00,-6.220416915252711173e-05,-5.236294481303518378e-01,-3.580593754060012698e-05,9.599546268169266705e-01,-7.252980028582749900e-03,-1.075423888273585024e-06,-1.919901098758222791e+00,3.115755463607798869e-06,-5.236627241437572522e-01,4.523941491471501075e-05
3.001450434666361189e-02,-1.030212258827947619e-01,9.621166547663159152e-01,9.060862940901774745e-06,-6.004434260399720003e-02,-1.271673744550477227e-04,-1.288309219693800167e-04,-3.637454569624190559e-01,1.539757825978905060e-04,7.312523798838693745e-01,-3.074520480365122710e-01,1.672825872692549698e-04,-1.338777748989907238e-04,-3.638280013678780178e-01,1.500731579507309701e-04,7.313352050206197719e-01,-3.074523402427845609e-01,1.644088627829718590e-04,-2.022381223381770616e-04,-1.283572689547684816e-04,9.600132205692674114e-01,7.315726289674609646e-03,-6.047050841625032519e-05,-1.919879292949090432e+00,-2.490666704324998168e-04,-5.237209616216881303e-01,-1.433646380486862241e-04,9.600258188270491821e-01,-7.213781526089121758e-03,-4.278170817389051853e-06,-1.920024688375861599e+00,1.248051789699672558e-05,-5.238541966023166907e-01,1.811356492093756229e-04
3.001778699111551721e-02,-1.028601787590940342e-01,9.621422280064493293e-01,2.183711998289236992e-05,-6.010223086771881301e-02,-2.868105709472131459e-04,-2.905468949220431341e-04,-3.636442649872584920e-01,3.462858131033445786e-04,7.312615343783472888e-01,-3.074929496440301779e-01,3.767198148148100481e-04,-3.011314326907121451e-04,-3.638298980766894730e-01,3.381010138728292574e-04,7.314472919732259992e-01,-3.074930982154391312e-01,3.706928816376320887e-04,-4.554829193838888990e-04,-2.890876589301686131e-04,9.601166694386792377e-01,7.377797740923369707e-03,-1.362547192968952805e-04,-1.919903747681160011e+00,-5.609624945735051157e-04,-5.238737941244298035e-01,-3.228874333536867029e-04,9.601450433693811126e-01,-7.148196610156296038e-03,-9.572953683788547322e-06,-1.920231208867371198e+00,2.812053136401506301e-05,-5.241738674166103173e-01,4.079556872097553485e-04
3.002241413731183625e-02,-1.026346209455997749e-01,9.621734138465561914e-01,4.139964150889866999e-05,-6.018467266923364922e-02,-5.111014211032335799e-04,-5.177319385119666080e-04,-3.635020032161317971e-01,6.153353161981075766e-04,7.312742693653130344e-01,-3.075511843660581612e-01,6.703178813756379729e-04,-5.351784388599024975e-04,-3.638318543567173879e-01,6.018443064115801700e-04,7.316034402667686010e-01,-3.075505437948673482e-01,6.603836835796930227e-04,-8.105423351233408949e-04,-5.144381559326366860e-04,9.602622757271234155e-01,7.464597920140205248e-03,-2.425791905017374143e-04,-1.919938375514430362e+00,-9.982666323091297922e-04,-5.240881992889980800e-01,-5.745856552850301920e-04,9.603127677829360609e-01,-7.056017398421458517e-03,-1.692448538391421657e-05,-1.920521100247207347e+00,5.006203992851108217e-05,-5.246221866275699863e-01,7.259665132416272390e-04
3.002840392600083369e-02,-1.023444994575158640e-01,9.622075488081291983e-01,6.871521309616259127e-05,-6.029247468102511692e-02,-8.004959105386793118e-04,-8.108375997331088939e-04,-3.633183295302492288e-01,9.610178267209068927e-04,7.312905379378606963e-01,-3.076273132438478997e-01,1.048299449257729691e-03,-8.359564195185505446e-04,-3.638334668739375832e-01,9.415939745561066132e-04,7.318032036858019840e-01,-3.076248987605185725e-01,1.033996562193118147e-03,-1.267714465638526949e-03,-8.045979624834658601e-04,9.604504882064849314e-01,7.576069220095449190e-03,-3.795746389376647477e-04,-1.919983402146038909e+00,-1.561354074372961172e-03,-5.243644307658141823e-01,-8.986706356721450894e-04,9.605294594067276259e-01,-6.937036008521789768e-03,-2.629747881420820474e-05,-1.920894802529824696e+00,7.833128765433308499e-05,-5.251996042761273298e-01,1.135435111630765138e-03
3.003577449793076726e-02,-1.019897613100462230e-01,9.622419694126602696e-01,1.047506203219260534e-04,-6.042644357557663132e-02,-1.155450024869121009e-03,-1.170315425579428583e-03,-3.630929018108212114e-01,1.383226879510470082e-03,7.313102931890844705e-01,-3.077218973186510720e-01,1.510887180767075825e-03,-1.203403000778645185e-03,-3.638343322943262126e-01,1.357640957295531709e-03,7.320461360148805552e-01,-3.077163848918418876e-01,1.492046811061871437e-03,-1.827297407011440472e-03,-1.159756281103948780e-03,9.606817556486489940e-01,7.712154033559430986e-03,-5.473717815115651530e-04,-1.920039053273123963e+00,-2.250599811498585606e-03,-5.247027422052992218e-01,-1.295353706344459874e-03,9.607955855797694067e-01,-6.791044558094471231e-03,-3.765664687111266459e-05,-1.921352755729678563e+00,1.129545186053293107e-04,-5.259065704032146460e-01,1.636628466702941915e-03
3.004454399384990163e-02,-1.015703535183947043e-01,9.622740121816421022e-01,1.504726487634309897e-04,-6.058738602537158680e-02,-1.576419749710128958e-03,-1.596616963044884862e-03,-3.628253779390581135e-01,1.881856009405524213e-03,7.313334882120785529e-01,-3.078354976317193570e-01,2.058303738209667482e-03,-1.637455808752174722e-03,-3.638340472838592077e-01,1.850276193618978363e-03,7.323317910385582774e-01,-3.078252239682865987e-01,2.035049723769915241e-03,-2.489589255324075202e-03,-1.580102314315379175e-03,9.609565268255004789e-01,7.872794753302481824e-03,-7.461013351303268006e-04,-1.920105554592822727e+00,-3.066378834419590093e-03,-5.251033872578743100e-01,-1.764846199131402810e-03,9.611116136410748911e-01,-6.617835164776687817e-03,-5.096670245106973702e-05,-1.921895399861224041e+00,1.539579768453480494e-04,-5.267435350497633451e-01,2.229813562783930763e-03
3.005473055450649453e-02,-1.010862230977652154e-01,9.623010136365670597e-01,2.068480839979193063e-04,-6.077610870289340550e-02,-2.063861070677273230e-03,-2.090193759123435725e-03,-3.625154157961703594e-01,2.456798751244796894e-03,7.313600760999372508e-01,-3.079686752243044334e-01,2.690771783891495340e-03,-2.138052469551127675e-03,-3.638322085085125557e-01,2.419790622515569697e-03,7.326597225413895575e-01,-3.079516377693017892e-01,2.663520593901214182e-03,-3.254888106658423898e-03,-2.065825264639048822e-03,9.612752505089245947e-01,8.057933772094932889e-03,-9.758940167008376982e-04,-1.920183131802273735e+00,-4.009066133869562502e-03,-5.255666195739604474e-01,-2.307359445862403567e-03,9.614780109296577892e-01,-6.417199946205620099e-03,-6.619235845052156295e-05,-1.922523174938916446e+00,2.013679064382376319e-04,-5.277109482567056142e-01,2.915257384199506068e-03
3.006635232064881064e-02,-1.005373170633616781e-01,9.623203102989273949e-01,2.748437116026329228e-04,-6.099341828062548182e-02,-2.618229973386125304e-03,-2.651497360809040253e-03,-3.621626732633683177e-01,3.107948639867015410e-03,7.313900099457544268e-01,-3.081219911376580356e-01,3.408513980118550290e-03,-2.705130609287494190e-03,-3.638284126342624103e-01,3.066475182974428507e-03,7.330294843079286915e-01,-3.080958480743367645e-01,3.377974715039731585e-03,-4.123492057096482359e-03,-2.617114334596252426e-03,9.616383754708064391e-01,8.267513482707112768e-03,-1.236880543129985745e-03,-1.920272010598614854e+00,-5.079036700582090051e-03,-5.260926928039789674e-01,-2.923104778366888458e-03,9.618952447845317000e-01,-6.188931020018450385e-03,-8.329832776591029344e-05,-1.923236520977210873e+00,2.552105514478462804e-04,-5.288092600649731967e-01,3.693226915275440482e-03
3.007942743302511115e-02,-9.992358243038794441e-02,9.623292386902156936e-01,3.554263171548138539e-04,-6.124012143105123096e-02,-3.239982443452253842e-03,-3.280979315095656872e-03,-3.617668082218624681e-01,3.835199210110906178e-03,7.314232428426244992e-01,-3.082960064130317868e-01,4.211752989196823442e-03,-3.338627854073261594e-03,-3.638222563270846477e-01,3.790620813984678459e-03,7.334406301227298641e-01,-3.082580766628406632e-01,4.178927380769429691e-03,-5.095699202720241176e-03,-3.234158726708281657e-03,9.620463504830312207e-01,8.501476277909356116e-03,-1.529191631324658624e-03,-1.920372416678983951e+00,-6.276665525290757788e-03,-5.266818605983508705e-01,-3.612293528474288130e-03,9.623637825447102223e-01,-5.932820503852362717e-03,-1.022493232936780728e-04,-1.924035877990562637e+00,3.155121559380222578e-04,-5.300389205154978356e-01,4.563989140337507307e-03
3.009397403238365382e-02,-9.924496621404792218e-02,9.623251353319242085e-01,4.495626862317037616e-04,-6.151702482665406813e-02,-3.929574466491230975e-03,-3.979091168977244228e-03,-3.613274785528630684e-01,4.638443996815197999e-03,7.314597278836416638e-01,-3.084912820916773657e-01,5.100711473432305472e-03,-4.038481830020418731e-03,-3.638133362529553660e-01,4.592518454535441698e-03,7.338927137703473713e-01,-3.084385453142626798e-01,5.066893884674274207e-03,-6.171807639611695713e-03,-3.917147643496429049e-03,9.624996243174838151e-01,8.759764550471990652e-03,-1.852957998191744884e-03,-1.920484575740518896e+00,-7.602327598729152931e-03,-5.273343766074973793e-01,-4.375137028014029761e-03,9.628840915492069552e-01,-5.648660515344539404e-03,-1.230100579302670859e-04,-1.924921685993426612e+00,3.822989639726139628e-04,-5.314003796492114962e-01,5.527811043711480278e-03
3.011001025947270329e-02,-9.850141542954553298e-02,9.623053367455451923e-01,5.582196044105449317e-04,-6.182493513991740158e-02,-4.687462028118627097e-03,-4.746284469447760099e-03,-3.608443421375805427e-01,5.517576534818617942e-03,7.314994181619000058e-01,-3.087083792148465622e-01,6.075612095130987489e-03,-4.804630163240955314e-03,-3.638012490778504415e-01,5.472459043615841671e-03,7.343852890353356200e-01,-3.086374758080520642e-01,6.042389520338226072e-03,-7.352115463852840899e-03,-4.666270287481988875e-03,9.629986457460493199e-01,9.042320693165345827e-03,-2.208310360638131992e-03,-1.920608713480357554e+00,-9.056397911630863565e-03,-5.280504944818393831e-01,-5.211846608815542264e-03,9.634566391370354976e-01,-5.336243172132161018e-03,-1.455452445721193823e-04,-1.925894385000258113e+00,4.555972196154694956e-04,-5.328940875070461436e-01,6.584959609723131831e-03
3.012755425504052079e-02,-9.769287709208464288e-02,9.622671794525713418e-01,6.823638572685788908e-04,-6.216465904332463960e-02,-5.514101113950011304e-03,-5.583010763501166165e-03,-3.603170568572253152e-01,6.472490358959892207e-03,7.315422667704937210e-01,-3.089478588237908885e-01,7.136677516598860169e-03,-5.637010479846858886e-03,-3.637855914677460833e-01,6.430733520215001393e-03,7.349179097022485729e-01,-3.088550899236579550e-01,7.105929581345250129e-03,-8.636920771525667326e-03,-5.481715861186254972e-03,9.635438635406130548e-01,9.349087098759756298e-03,-2.595379435570708930e-03,-1.920745055595638240e+00,-1.063925145472947864e-02,-5.288304678717983265e-01,-6.122633602708254554e-03,9.640818926472093375e-01,-4.995360591852412470e-03,-1.698195961156772011e-04,-1.926954415025512235e+00,5.354331669304372276e-04,-5.345204941299335211e-01,7.735701822698235267e-03
3.014662415983536056e-02,-9.681929821686913185e-02,9.622079999744949097e-01,8.229622303830479244e-04,-6.253700320935919044e-02,-6.409947709600954426e-03,-6.489721598131417170e-03,-3.597452805930076991e-01,7.503079004077751329e-03,7.315882268025170054e-01,-3.092102819597621344e-01,8.284130400141913320e-03,-6.535560405950118293e-03,-3.637659600886181122e-01,7.467632823322044311e-03,7.354901295556408591e-01,-3.090916094405296022e-01,8.258029361279308617e-03,-1.002652165871216992e-02,-6.363673567130519008e-03,9.641357264730600063e-01,9.680006160025551518e-03,-3.014295939896362297e-03,-1.920893827783498375e+00,-1.235126321875857844e-02,-5.296745504277950989e-01,-7.107709341521594240e-03,9.647603194187421849e-01,-4.625804892142475200e-03,-1.957978254573826459e-04,-1.928102216083644294e+00,6.218330499813654218e-04,-5.362800495588055938e-01,8.980304666962564755e-03
3.016723811460549423e-02,-9.588062581910292148e-02,9.621251348328081487e-01,9.809815093311938846e-04,-6.294277431050444849e-02,-7.375457800687026423e-03,-7.466868520332473058e-03,-3.591286712261381742e-01,8.609236005010919776e-03,7.316372513510641662e-01,-3.094962096640119786e-01,9.518193408066139352e-03,-7.500217567662723246e-03,-3.637419516064426817e-01,8.583447891926093004e-03,7.361015023800662194e-01,-3.093472561381161445e-01,9.499204153724368979e-03,-1.152121622149434275e-02,-7.312332607836072654e-03,9.647746833152751611e-01,1.003502026973305920e-02,-3.465190590521981077e-03,-1.921055255741076495e+00,-1.419280819445175625e-02,-5.305829958002509228e-01,-8.167285157084990671e-03,9.654923867906476387e-01,-4.227368190639531516e-03,-2.234446454936778745e-04,-1.929338228189109605e+00,7.148231128321024495e-04,-5.381732038345938829e-01,1.031903512684189533e-02
3.018941426009918300e-02,-9.487680691398991950e-02,9.620159205490037557e-01,1.157388479690258515e-03,-6.338277901924384283e-02,-8.411087372823800729e-03,-8.514903077098295511e-03,-3.584668866378270535e-01,9.790854896598122012e-03,7.316892935092291772e-01,-3.098062029777920445e-01,1.083908920267752894e-02,-8.530919591096660856e-03,-3.637131626871957235e-01,9.778469665016270920e-03,7.367515819600795046e-01,-3.096222517958667764e-01,1.082996925226438825e-02,-1.312130255595417641e-02,-8.327882185824210179e-03,9.654611828391437278e-01,1.041407182065261228e-02,-3.948194104354452519e-03,-1.921229565165509801e+00,-1.616426137254259668e-02,-5.315560576395869097e-01,-9.301572381227871458e-03,9.662785621019392979e-01,-3.799842604980762859e-03,-2.527247691210050720e-04,-1.930662891356362820e+00,8.144295995464964112e-04,-5.402004069982306866e-01,1.175216018666199770e-02
3.021305740508357929e-02,-9.381266597350086667e-02,9.618790982148944790e-01,1.351977946461002753e-03,-6.385542845474026508e-02,-9.512128427411843667e-03,-9.629054231423470403e-03,-3.577629012657692065e-01,1.104214336061123090e-02,7.317440698296252544e-01,-3.101391376139631673e-01,1.224057205416444367e-02,-9.622634422008155552e-03,-3.636794620051375104e-01,1.104710766346886364e-02,7.374369214153035923e-01,-3.099154138635870637e-01,1.224422755271175299e-02,-1.481923384837915622e-02,-9.405532461176913800e-03,9.661922025322570162e-01,1.081528695320769888e-02,-4.461055732670988344e-03,-1.921416063612784830e+00,-1.825632956016899275e-02,-5.325891950681329590e-01,-1.050522115313416542e-02,9.671153527172947628e-01,-3.345158493334414538e-03,-2.834727514177900771e-04,-1.932070087497610666e+00,9.201878753195282760e-04,-5.423521463128326836e-01,1.327292050163967133e-02
3.023600077873584216e-02,-9.278183232737892416e-02,9.617402540813762002e-01,1.542748020842565990e-03,-6.431514248425615476e-02,-1.057965919004595634e-02,-1.070927266961326993e-02,-3.570802217769841191e-01,1.225386637994855220e-02,7.317970138856869644e-01,-3.104629435075960120e-01,1.359855169754484172e-02,-1.067990189888308808e-02,-3.636458630330637321e-01,1.227657817572679402e-02,7.380996701008765148e-01,-3.101998916860990718e-01,1.361527568475101070e-02,-1.646452716280335377e-02,-1.044977425383647809e-02,9.669013200764404736e-01,1.120376007032856600e-02,-4.958114538205303685e-03,-1.921597238249929340e+00,-2.028355930386403078e-02,-5.335904754440562447e-01,-1.167155535261339694e-02,9.679269621480014463e-01,-2.904266281810944771e-03,-3.131709635089108788e-04,-1.933434116700449179e+00,1.022685729758922302e-03,-5.444373505363659937e-01,1.474653534276084213e-02
3.025739291638920858e-02,-9.182049276279788397e-02,9.616114742732967402e-01,1.720403592249109687e-03,-6.474365712731199041e-02,-1.157511559966021772e-02,-1.171656275913460915e-02,-3.564436468202109576e-01,1.338394531362121706e-02,7.318464018515504765e-01,-3.107647755852577243e-01,1.486494205692554492e-02,-1.166592418393674370e-02,-3.636146356268364355e-01,1.342310305258367920e-02,7.387178666115461478e-01,-3.104651364005039937e-01,1.489377612795711285e-02,-1.799884574136309881e-02,-1.142358212577536739e-02,9.675625228536420819e-01,1.156606467975947704e-02,-5.421636037979904454e-03,-1.921766141555839580e+00,-2.217405072794370949e-02,-5.345242004888102194e-01,-1.275922051838714565e-02,9.686837437532530570e-01,-2.493146105901666246e-03,-3.408768186153507385e-04,-1.934706091244863702e+00,1.118268088163535019e-03,-5.463818889597712447e-01,1.612075513194936513e-02
3.027721084283152217e-02,-9.092906275900246305e-02,9.614949647990214121e-01,1.884093189846113969e-03,-6.514015330404483717e-02,-1.249774272359083054e-02,-1.265016857402240930e-02,-3.558537000533241179e-01,1.443202835911811151e-02,7.318922525569191428e-01,-3.110440627022713622e-01,1.603907206954155451e-02,-1.258036961484820630e-02,-3.635861183829522392e-01,1.448600241746208356e-02,7.392916325647611586e-01,-3.107108656760484422e-01,1.607881623989960290e-02,-1.942135361609980196e-02,-1.232642549661381801e-02,9.681751913230608464e-01,1.190210699378270627e-02,-5.851334769037281475e-03,-1.921922525368778611e+00,-2.392676757581783942e-02,-5.353898029872740105e-01,-1.376762402848944952e-02,9.693850259184534357e-01,-2.112125583632198846e-03,-3.666081431303758078e-04,-1.935885161959386869e+00,1.206876660977302144e-03,-5.481846436268880129e-01,1.739483113599613051e-02
3.029543158285062654e-02,-9.010795779523736448e-02,9.613929316669148628e-01,2.032965342799058963e-03,-6.550381193459177409e-02,-1.334678562917399579e-02,-1.350933418831158639e-02,-3.553109051341981073e-01,1.539776371392812329e-02,7.319345848314964265e-01,-3.113002337139600395e-01,1.712027067262788041e-02,-1.342290652929655631e-02,-3.635606498979084833e-01,1.546459639378456111e-02,7.398210895779705476e-01,-3.109367971819790855e-01,1.716948337814803993e-02,-2.073121481905487035e-02,-1.315777378597206629e-02,9.687387059438959946e-01,1.221179322468052796e-02,-6.246925268419922100e-03,-1.922066141527010386e+00,-2.554067359089622416e-02,-5.361867157243261905e-01,-1.469617326095434481e-02,9.700301370290058678e-01,-1.761532333028165490e-03,-3.903827634472525096e-04,-1.936970479672551981e+00,1.288453158644160693e-03,-5.498444965815560970e-01,1.856801462169202499e-02
3.031203216123437919e-02,-8.935759335074727749e-02,9.613075808853421833e-01,2.166168580273425230e-03,-6.583381393908989410e-02,-1.412148938374591968e-02,-1.429330367603705819e-02,-3.548157857207073773e-01,1.628079957554013496e-02,7.319734175049857905e-01,-3.115327174756468143e-01,1.810786680341952559e-02,-1.419320326496088108e-02,-3.635385687682017863e-01,1.635820510497367278e-02,7.403063592686232042e-01,-3.111426485875427583e-01,1.816486490027197434e-02,-2.192759338226971458e-02,-1.391709641347034336e-02,9.692524471753465320e-01,1.249502958473521982e-02,-6.608122073170320625e-03,-1.922196741868797965e+00,-2.701473251658865690e-02,-5.369143714848455540e-01,-1.554427559381586950e-02,9.706184054703144160e-01,-1.441693972115186927e-03,-4.122185059592469412e-04,-1.937961195212892118e+00,1.362939291608047032e-03,-5.513603298676147402e-01,1.963955685582793181e-02
3.032698960277061678e-02,-8.867838490477694680e-02,9.612411184626684646e-01,2.282851431434692897e-03,-6.612934023767631786e-02,-1.482109905464281362e-02,-1.500132111123374593e-02,-3.543688654707263241e-01,1.708078414144302906e-02,7.320087694070906981e-01,-3.117409428426546891e-01,1.900118939915148783e-02,-1.489092815952026104e-02,-3.635202135903291554e-01,1.716614867445197604e-02,7.407475632541681287e-01,-3.113281375619860736e-01,1.906404816384094439e-02,-2.300965333778573485e-02,-1.460386279872888556e-02,9.697157954766113530e-01,1.275172228622905440e-02,-6.934639720330964402e-03,-1.922314078232405077e+00,-2.834790809630496206e-02,-5.375722030537111173e-01,-1.631133840510805635e-02,9.711491596277826988e-01,-1.152938118918884342e-03,-4.321331970596255256e-04,-1.938856459408939914e+00,1.430276770312897093e-03,-5.527310255289038521e-01,2.060870910519474464e-02
3.034028093224718989e-02,-8.807074793657106160e-02,9.611957504072589087e-01,2.382162425448342089e-03,-6.638957175048808279e-02,-1.544485970920087166e-02,-1.563263056793656389e-02,-3.539706680421294549e-01,1.779736560912569335e-02,7.320406593675146123e-01,-3.119243386703067777e-01,1.979956739705878224e-02,-1.551574955065378528e-02,-3.635059229607877085e-01,1.788774722564202488e-02,7.411448231520542107e-01,-3.114929817745558660e-01,1.986612052642450915e-02,-2.397655871764435218e-02,-1.521754236136793441e-02,9.701281313068895740e-01,1.298177754144430943e-02,-7.226192746944344256e-03,-1.922417902456095007e+00,-2.953916407345492934e-02,-5.381596432158016752e-01,-1.699676907286494509e-02,9.716217278868143348e-01,-8.955923914648800024e-04,-4.501446631416545227e-04,-1.939655423089229114e+00,1.490407305202648544e-03,-5.539554656092631202e-01,2.147472263658335018e-02
3.035188317445194212e-02,-8.753509792537432499e-02,9.611736827274780515e-01,2.463250091479852501e-03,-6.661368939766228181e-02,-1.599201641475630001e-02,-1.618647612018042983e-02,-3.536217170927911657e-01,1.843019217607701557e-02,7.320691062159609963e-01,-3.120823338139260272e-01,2.050232973437639966e-02,-1.606733577604053248e-02,-3.634960354760742307e-01,1.852232088196638371e-02,7.414982605797300064e-01,-3.116368988944986373e-01,2.057016934559221383e-02,-2.482747355388696675e-02,-1.575760452100771411e-02,9.704888351253804224e-01,1.318510156266325568e-02,-7.482495690052949275e-03,-1.922507966378131705e+00,-3.058746419144835541e-02,-5.386761247559957999e-01,-1.759997497512057196e-02,9.720354386328128315e-01,-6.699844077787948764e-04,-4.662707305986001386e-04,-1.940357237082291686e+00,1.543272606721237099e-03,-5.550325321525317879e-01,2.223684871678463515e-02
3.036177335417272749e-02,-8.707185035043148169e-02,9.611771214316910950e-01,2.525262958694705125e-03,-6.680087409933602172e-02,-1.646181423864531007e-02,-1.666210184200026673e-02,-3.533225362805858527e-01,1.897891203978588001e-02,7.320941287821330912e-01,-3.122143571288356623e-01,2.110880534833935521e-02,-1.654535517335958827e-02,-3.634908897326856736e-01,1.906918976684761000e-02,7.418079971546448492e-01,-3.117596065910612224e-01,2.117528197891360708e-02,-2.556156187855498571e-02,-1.622351869726846099e-02,9.707972873912825706e-01,1.336160056216817438e-02,-7.703263086699270283e-03,-1.922584021836778234e+00,-3.149177219369506120e-02,-5.391210804591725081e-01,-1.812036348990896800e-02,9.723896202511821407e-01,-4.764417858862507438e-04,-4.805292258237286876e-04,-1.940961052216661153e+00,1.588814385312598909e-03,-5.559611072025496536e-01,2.289433861258948280e-02
