6.430923520630385526e-02
-2.268237177138510974e-01
6.399916275152101042e-01
3.310555009217270861e+00
1.176367408219975985e+00
3.221453972390707854e+00
-3.537044313102362114e-01
-1.626217572029990288e+00
-3.165640401298410733e-01
-5.062277313965129512e-03
-3.284570469146199101e-01
-2.626230634610028369e-01
-7.193539538016598955e-01
-1.317367299339254449e+00
-7.723918507539211387e-01
6.814716251363356347e-02
-6.416774685858401828e-01
-6.305665619290379276e-02
-1.307158609578351893e-01
-2.586103562679259449e-01
-5.455122786303797655e-01
2.163323244336154971e+00
8.309398510972408891e-01
-8.974523173430510870e-01
1.411557964158514977e+00
1.059435897405599736e+00
-2.983661080133547250e-01
-3.104054457194513450e+00
-2.699592591919627860e-01
-1.500811105318323957e+00
-1.922817991022889306e+00
-2.050393666037777951e+00
-1.277069443106116253e+00
-1.343826812594608899e+00
